scaffold,start,end,mid,sites,pi_Egglayer,pi_Brooder,dxy_Egglayer_Brooder,Fst_Egglayer_Brooder
Contig1261,11071,14070,12577,2404,0.0044,0.0053,0.0052,0.0274
Contig1261,11101,14100,12607,2399,0.0045,0.0053,0.0052,0.0273
Contig1261,11131,14130,12642,2403,0.0046,0.0053,0.0053,0.0272
Contig1261,11161,14160,12680,2403,0.0048,0.0054,0.0055,0.0286
Contig1261,11191,14190,12715,2401,0.0047,0.0055,0.0055,0.0289
Contig1261,11221,14220,12751,2403,0.005,0.0055,0.0057,0.0284
Contig1261,11251,14250,12781,2406,0.0051,0.0054,0.0057,0.0284
Contig1261,11281,14280,12809,2422,0.005,0.0053,0.0056,0.0287
Contig1261,11311,14310,12845,2423,0.0053,0.0055,0.0058,0.0302
Contig1261,11341,14340,12882,2423,0.0055,0.0055,0.006,0.0313
Contig1261,11371,14370,12919,2423,0.0056,0.0055,0.0061,0.0328
Contig1261,11401,14400,12956,2424,0.0056,0.0054,0.006,0.0328
Contig1261,11431,14430,12988,2431,0.0055,0.0053,0.0059,0.0332
Contig1261,11461,14460,13025,2431,0.0054,0.0053,0.0059,0.033
Contig1261,11491,14490,13058,2438,0.0054,0.0053,0.0058,0.033
Contig1261,11521,14520,13076,2465,0.0054,0.0052,0.0058,0.033
Contig1261,11551,14550,13088,2466,0.0054,0.0052,0.0058,0.033
Contig1261,11581,14580,13122,2463,0.0052,0.0051,0.0056,0.0338
Contig1261,11611,14610,13154,2463,0.0053,0.0052,0.0057,0.0335
Contig1261,11641,14640,13184,2457,0.0053,0.0051,0.0057,0.0338
Contig1261,11671,14670,13198,2475,0.0052,0.005,0.0056,0.0342
Contig1261,11701,14700,13211,2497,0.0051,0.005,0.0055,0.0341
Contig1261,11731,14730,13217,2499,0.0052,0.0051,0.0056,0.0336
Contig1261,11761,14760,13240,2501,0.0052,0.0049,0.0055,0.0342
Contig1261,11791,14790,13267,2491,0.0054,0.005,0.0057,0.0357
Contig1261,11821,14820,13300,2497,0.0054,0.005,0.0057,0.0362
Contig1261,11851,14850,13330,2493,0.0052,0.0048,0.0055,0.0378
Contig1261,11881,14880,13361,2497,0.0055,0.0051,0.0058,0.0387
Contig1261,11911,14910,13394,2493,0.0055,0.0052,0.0059,0.039
Contig1261,11941,14940,13428,2490,0.0055,0.0052,0.0059,0.0393
Contig1261,11971,14970,13455,2487,0.0057,0.0054,0.0061,0.0379
Contig1261,12001,15000,13487,2480,0.0057,0.0054,0.0061,0.0379
Contig1261,12031,15030,13520,2477,0.0056,0.0055,0.0061,0.0389
Contig1261,12061,15060,13555,2478,0.0056,0.0054,0.0061,0.0389
Contig1261,12091,15090,13585,2484,0.0052,0.005,0.0057,0.0423
Contig1261,12121,15120,13618,2478,0.0052,0.005,0.0057,0.0424
Contig1261,12151,15150,13642,2464,0.0052,0.005,0.0057,0.0424
Contig1261,12181,15180,13659,2436,0.0053,0.005,0.0057,0.0427
Contig1261,12211,15210,13676,2408,0.0053,0.005,0.0057,0.0433
Contig1261,12241,15240,13694,2378,0.0051,0.005,0.0056,0.0415
Contig1261,12271,15270,13713,2348,0.0052,0.0051,0.0057,0.0416
Contig1261,12301,15300,13731,2318,0.0053,0.0051,0.0058,0.0416
Contig1261,12331,15330,13749,2289,0.0053,0.0052,0.0058,0.0417
Contig1261,12361,15360,13764,2265,0.0053,0.0053,0.0059,0.0417
Contig1261,12391,15390,13764,2265,0.0053,0.0053,0.0059,0.0417
Contig1261,12421,15420,13764,2265,0.0053,0.0053,0.0059,0.0417
Contig1261,12451,15450,13773,2250,0.0054,0.0053,0.0059,0.0417
Contig1261,12481,15480,13789,2222,0.0052,0.0052,0.0058,0.0431
Contig1261,12511,15510,13806,2194,0.005,0.005,0.0056,0.043
Contig1261,12541,15540,13822,2166,0.0051,0.0051,0.0057,0.043
Contig1261,12571,15570,13840,2136,0.0051,0.0051,0.0057,0.0432
Contig1261,12601,15600,13858,2106,0.0052,0.0051,0.0058,0.0435
Contig1261,12631,15630,13876,2076,0.0052,0.005,0.0057,0.043
Contig1261,12661,15660,13892,2050,0.0053,0.005,0.0057,0.0431
Contig1261,12691,15690,13910,2020,0.0053,0.0051,0.0058,0.043
Contig1261,12721,15720,13925,1995,0.0053,0.0052,0.0059,0.043
Contig1261,12751,15750,13941,1968,0.0054,0.0052,0.0059,0.043
Contig1261,12781,15780,13956,1944,0.0055,0.0053,0.006,0.0431
Contig1261,12811,15810,13972,1917,0.0055,0.0053,0.0061,0.0433
Contig1261,12841,15840,13986,1894,0.0056,0.0054,0.0061,0.0433
Contig1261,12871,15870,13997,1876,0.0057,0.0055,0.0062,0.0433
Contig1261,12901,15900,14000,1871,0.0057,0.0055,0.0062,0.0433
Contig1261,12931,15930,14016,1843,0.0057,0.0054,0.0062,0.0441
Contig1261,12961,15960,14031,1817,0.0058,0.0054,0.0063,0.0443
Contig1261,12991,15990,14048,1789,0.0059,0.0055,0.0064,0.0443
Contig1261,13021,16020,14065,1760,0.0055,0.0053,0.006,0.0442
Contig1261,13051,16050,14083,1730,0.0056,0.0054,0.0061,0.0443
Contig1261,13081,16080,14101,1700,0.0057,0.0055,0.0062,0.0444
Contig1261,13111,16110,14119,1670,0.0057,0.0055,0.0063,0.0448
Contig1261,13141,16140,14137,1640,0.0057,0.0054,0.0062,0.0455
Contig1261,13171,16170,14155,1611,0.0057,0.0055,0.0063,0.046
Contig1261,13201,16200,14173,1581,0.0058,0.0053,0.0063,0.0452
Contig1261,13231,16230,14192,1551,0.0056,0.0047,0.0058,0.0479
Contig1261,13261,16260,14210,1521,0.0055,0.0044,0.0056,0.0465
Contig1261,13291,16290,14219,1508,0.0055,0.0045,0.0056,0.0465
Contig1261,13321,16320,14234,1482,0.0056,0.0045,0.0057,0.0467
Contig1261,13351,16350,14253,1452,0.0057,0.0046,0.0058,0.0468
Contig1261,13381,16380,14272,1422,0.0058,0.0047,0.0059,0.0471
Contig1261,13411,16410,14291,1392,0.0059,0.0048,0.006,0.0471
Contig1261,13441,16440,14310,1362,0.0059,0.0047,0.006,0.0489
Contig1261,13471,16470,14329,1332,0.006,0.0046,0.006,0.0499
Contig1261,13501,16500,14348,1302,0.0061,0.0047,0.0061,0.05
Contig1261,13531,16530,14361,1283,0.0057,0.0043,0.0056,0.0477
Contig1261,13561,16560,14374,1263,0.0056,0.0041,0.0054,0.051
Contig1261,13591,16590,14392,1234,0.0055,0.0041,0.0054,0.0518
Contig1261,13621,16620,14407,1211,0.0056,0.0042,0.0056,0.0518
Contig1261,13651,16650,14417,1196,0.0057,0.0042,0.0056,0.0518
Contig1261,13681,16680,14432,1172,0.0054,0.0039,0.0053,0.0573
Contig1261,13711,16710,14441,1158,0.0055,0.0039,0.0054,0.0573
Contig1261,13741,16740,14442,1157,0.0055,0.0039,0.0054,0.0573
Contig1261,13771,16770,14443,1155,0.0055,0.0039,0.0054,0.0573
Contig1261,13801,16800,14443,1155,0.0055,0.0039,0.0054,0.0573
Contig1261,13831,16830,14454,1135,0.0056,0.004,0.0055,0.0573
Contig1261,13861,16860,14471,1105,0.0057,0.0041,0.0056,0.0573
Contig1261,13891,16890,14487,1075,0.0055,0.0038,0.0053,0.0532
Contig1261,13921,16920,14504,1045,0.0056,0.0039,0.0054,0.0532
Contig1261,13951,16950,14521,1015,0.0058,0.004,0.0056,0.0533
Contig1261,13981,16980,14538,985,0.0059,0.0041,0.0057,0.0541
Contig1261,14011,17010,14555,955,0.0059,0.0042,0.0057,0.0539
Contig1261,14041,17040,14570,928,0.006,0.0043,0.0059,0.0539
Contig1261,14071,17070,14585,902,0.0062,0.0044,0.006,0.0539
Contig1261,14101,17100,14597,880,0.0064,0.0046,0.0062,0.0539
Contig1261,14131,17130,14614,850,0.0064,0.0046,0.0062,0.0543
Contig1261,14161,17160,14632,820,0.0056,0.0044,0.0057,0.0542
Contig1261,14191,17190,14647,793,0.0056,0.0038,0.0054,0.0567
Contig1261,14221,17220,14664,763,0.0054,0.0039,0.0053,0.0574
Contig1261,14251,17250,14680,737,0.0051,0.0039,0.0051,0.0592
Contig1261,14281,17280,14697,707,0.0052,0.004,0.0053,0.0599
Contig1261,14311,17310,14715,677,0.0046,0.004,0.0049,0.0546
Contig1261,14341,17340,14733,647,0.0039,0.0039,0.0045,0.0509
Contig1261,14371,17370,14751,617,0.0035,0.004,0.0042,0.0447
Contig1261,14401,17400,14770,587,0.0036,0.0042,0.0044,0.0447
Contig1261,14431,17430,14789,557,0.0038,0.0044,0.0046,0.045
Contig1261,14461,17460,14809,527,0.004,0.0047,0.0049,0.045
Contig1261,14491,17490,14829,497,0.0043,0.0049,0.0052,0.045
Contig1261,14521,17520,14849,468,0.0046,0.0052,0.0055,0.045
Contig1261,14551,17550,14856,458,0.0047,0.0054,0.0056,0.045
Contig1261,14581,17580,14874,431,0.0049,0.0057,0.006,0.045
Contig1261,14611,17610,14892,405,0.0053,0.0061,0.0064,0.045
Contig1261,14641,17640,14906,384,0.0056,0.0064,0.0067,0.045
Contig1261,14671,17670,14921,363,0.0059,0.0068,0.0071,0.045
Contig1261,14701,17700,14936,341,0.0063,0.0071,0.0075,0.0453
Contig1261,14731,17730,14940,335,0.0064,0.0073,0.0077,0.0453
Contig1261,14761,17760,14952,315,0.0064,0.0077,0.008,0.0455
Contig1261,14791,17790,14962,297,0.0052,0.008,0.0073,0.035
Contig1261,14821,17820,14980,267,0.0058,0.0087,0.008,0.0356
Contig1261,14851,17850,14994,244,0.0063,0.0096,0.0088,0.0356
Contig1261,14881,17880,15010,216,0.0035,0.0069,0.0056,0.0261
Contig1261,14911,17910,15025,191,0.0034,0.0057,0.0048,0.0188
Contig1261,14941,17940,15041,164,0.004,0.0067,0.0056,0.0188
Contig1261,14971,17970,15054,143,0.0012,0.0035,0.0027,0.0388
Contig1261,15001,18000,15067,120,0.0014,0.0042,0.0032,0.0388
Contig1261,15031,18030,15081,94,0.0,0.0005,0.0003,0.005
Contig1261,15061,18060,15096,65,0.0,0.0,0.0,nan
Contig1261,15091,18090,15113,37,0.0,0.0,0.0,nan
Contig1261,15121,18120,15958,18,0.0,0.0,0.0,nan
Contig1261,15151,18150,18133,34,0.0,0.0,0.0,nan
Contig1261,15181,18180,18148,64,0.0026,0.0,0.0014,0.0551
Contig1261,15211,18210,18163,92,0.0022,0.0003,0.0013,0.0347
Contig1261,15241,18240,18175,116,0.0017,0.0008,0.0014,0.0235
Contig1261,15271,18270,18189,139,0.0014,0.0009,0.0012,0.0207
Contig1261,15301,18300,18206,169,0.004,0.0033,0.0037,0.0024
Contig1261,15331,18330,18222,198,0.0034,0.0031,0.0033,0.0024
Contig1261,15361,18360,18238,228,0.0029,0.0028,0.0029,0.0023
Contig1261,15391,18390,18254,258,0.0027,0.0033,0.0031,0.0052
Contig1261,15421,18420,18268,284,0.0025,0.0033,0.0029,0.0053
Contig1261,15451,18450,18281,308,0.0023,0.0031,0.0027,0.0052
Contig1261,15481,18480,18298,338,0.0024,0.0029,0.0027,0.0058
Contig1261,15511,18510,18306,353,0.0023,0.0028,0.0026,0.0058
Contig1261,15541,18540,18322,381,0.0032,0.003,0.0032,0.0064
Contig1261,15571,18570,18339,411,0.003,0.0028,0.0029,0.0064
Contig1261,15601,18600,18356,441,0.0028,0.0026,0.0027,0.0064
Contig1261,15631,18630,18372,471,0.0027,0.0025,0.0026,0.0063
Contig1261,15661,18660,18389,501,0.0025,0.0023,0.0025,0.0063
Contig1261,15691,18690,18405,531,0.0024,0.0022,0.0023,0.0063
Contig1261,15721,18720,18421,560,0.0022,0.0021,0.0022,0.0063
Contig1261,15751,18750,18428,574,0.0022,0.002,0.0021,0.0063
Contig1261,15781,18780,18444,603,0.0021,0.0024,0.0024,0.011
Contig1261,15811,18810,18460,632,0.003,0.0034,0.0033,0.0102
Contig1261,15841,18840,18474,657,0.0029,0.0032,0.0032,0.0102
Contig1261,15871,18870,18489,683,0.0028,0.0042,0.0038,0.0229
Contig1261,15901,18900,18501,705,0.0027,0.0041,0.0036,0.0229
Contig1261,15931,18930,18512,723,0.0028,0.004,0.0036,0.0229
Contig1261,15961,18960,18520,737,0.0034,0.0046,0.0042,0.0186
Contig1261,15991,18990,18532,758,0.0033,0.0045,0.0041,0.0185
Contig1261,16021,19020,18550,788,0.0032,0.0043,0.004,0.0184
Contig1261,16051,19050,18556,798,0.0032,0.0043,0.004,0.0183
Contig1261,16081,19080,18572,823,0.0031,0.0042,0.0038,0.0183
Contig1261,16111,19110,18590,853,0.003,0.0041,0.0037,0.0181
Contig1261,16141,19140,18608,883,0.003,0.0041,0.0037,0.0178
Contig1261,16171,19170,18614,893,0.0029,0.0041,0.0037,0.0178
Contig1261,16201,19200,18618,898,0.0029,0.004,0.0037,0.0178
Contig1261,16231,19230,18624,907,0.0029,0.004,0.0036,0.0178
Contig1261,16261,19260,18640,932,0.0034,0.0044,0.0041,0.0149
Contig1261,16291,19290,18656,956,0.0033,0.0044,0.004,0.0148
Contig1261,16321,19320,18664,968,0.0032,0.0043,0.0039,0.0148
Contig1261,16351,19350,18678,989,0.0037,0.0047,0.0043,0.0126
Contig1261,16381,19380,18682,994,0.0037,0.0047,0.0043,0.0126
Contig1261,16411,19410,18682,994,0.0037,0.0047,0.0043,0.0126
Contig1261,16441,19440,18682,994,0.0037,0.0047,0.0043,0.0126
Contig1261,16471,19470,18682,994,0.0037,0.0047,0.0043,0.0126
Contig1261,16501,19500,18688,1002,0.0036,0.0047,0.0043,0.0126
Contig1261,16531,19530,18709,1028,0.0035,0.0045,0.0042,0.0126
Contig1261,16561,19560,18719,1040,0.0035,0.0045,0.0041,0.0126
Contig1261,16591,19590,18743,1070,0.0034,0.0045,0.0041,0.0124
Contig1261,16621,19620,18766,1099,0.0033,0.0045,0.0041,0.0129
Contig1261,16651,19650,18766,1099,0.0033,0.0045,0.0041,0.0129
Contig1261,16681,19680,18766,1099,0.0033,0.0045,0.0041,0.0129
Contig1261,16711,19710,18772,1106,0.0033,0.0045,0.004,0.0129
Contig1261,16741,19740,18797,1136,0.0035,0.0044,0.0041,0.0134
Contig1261,16771,19770,18822,1166,0.0037,0.0045,0.0043,0.0131
Contig1261,16801,19800,18846,1196,0.0037,0.0044,0.0042,0.0131
Contig1261,16831,19830,18869,1226,0.0037,0.0043,0.0041,0.0135
Contig1261,16861,19860,18893,1256,0.0037,0.0042,0.0041,0.0135
Contig1261,16891,19890,18916,1286,0.0036,0.0041,0.004,0.0135
Contig1261,16921,19920,18938,1316,0.0035,0.0041,0.0039,0.0134
Contig1261,16951,19950,18958,1342,0.0037,0.0041,0.0041,0.0133
Contig1261,16981,19980,18979,1371,0.0037,0.0043,0.0042,0.016
Contig1261,17011,20010,18996,1394,0.0038,0.0042,0.0042,0.0163
Contig1261,17041,20040,19017,1423,0.0037,0.0042,0.0041,0.0162
Contig1261,17071,20070,19033,1446,0.0037,0.0041,0.0041,0.0162
Contig1261,17101,20100,19043,1460,0.0039,0.0042,0.0042,0.016
Contig1261,17131,20130,19065,1490,0.004,0.0045,0.0044,0.0182
Contig1261,17161,20160,19086,1520,0.0047,0.0047,0.0049,0.0219
Contig1261,17191,20190,19105,1547,0.0048,0.0047,0.005,0.0216
Contig1261,17221,20220,19126,1576,0.0047,0.0047,0.005,0.0213
Contig1261,17251,20250,19139,1596,0.0047,0.0046,0.0049,0.0213
Contig1261,17281,20280,19157,1621,0.0047,0.0046,0.0049,0.0211
Contig1261,17311,20310,19169,1638,0.0046,0.0045,0.0048,0.0211
Contig1261,17341,20340,19169,1638,0.0046,0.0045,0.0048,0.0211
Contig1261,17371,20370,19169,1638,0.0046,0.0045,0.0048,0.0211
Contig1261,17401,20400,19169,1638,0.0046,0.0045,0.0048,0.0211
Contig1261,17431,20430,19169,1638,0.0046,0.0045,0.0048,0.0211
Contig1261,17461,20460,19169,1638,0.0046,0.0045,0.0048,0.0211
Contig1261,17491,20490,19169,1638,0.0046,0.0045,0.0048,0.0211
Contig1261,17521,20520,19169,1638,0.0046,0.0045,0.0048,0.0211
Contig1261,17551,20550,19169,1638,0.0046,0.0045,0.0048,0.0211
Contig1261,17581,20580,19169,1638,0.0046,0.0045,0.0048,0.0211
Contig1261,17611,20610,19169,1638,0.0046,0.0045,0.0048,0.0211
Contig1261,17641,20640,19169,1638,0.0046,0.0045,0.0048,0.0211
Contig1261,17671,20670,19169,1638,0.0046,0.0045,0.0048,0.0211
Contig1261,17701,20700,19169,1638,0.0046,0.0045,0.0048,0.0211
Contig1261,17731,20730,19169,1638,0.0046,0.0045,0.0048,0.0211
Contig1261,17761,20760,19169,1638,0.0046,0.0045,0.0048,0.0211
Contig1261,17791,20790,19169,1638,0.0046,0.0045,0.0048,0.0211
Contig1261,17821,20820,19169,1638,0.0046,0.0045,0.0048,0.0211
Contig1261,17851,20850,19169,1638,0.0046,0.0045,0.0048,0.0211
Contig1261,17881,20880,19169,1638,0.0046,0.0045,0.0048,0.0211
Contig1261,17911,20910,19169,1638,0.0046,0.0045,0.0048,0.0211
Contig1261,17941,20940,19169,1638,0.0046,0.0045,0.0048,0.0211
Contig1261,17971,20970,19169,1638,0.0046,0.0045,0.0048,0.0211
Contig1261,18001,21000,19169,1638,0.0046,0.0045,0.0048,0.0211
Contig1261,18031,21030,19169,1638,0.0046,0.0045,0.0048,0.0211
Contig1261,18061,21060,19169,1638,0.0046,0.0045,0.0048,0.0211
Contig1261,18091,21090,19169,1638,0.0046,0.0045,0.0048,0.0211
Contig1261,18121,21120,19172,1633,0.0046,0.0045,0.0048,0.0211
Contig1261,18151,21150,19190,1604,0.0047,0.0046,0.0049,0.0211
Contig1261,18181,21180,19210,1574,0.0047,0.0047,0.005,0.0209
Contig1261,18211,21210,19228,1546,0.0048,0.0048,0.005,0.0209
Contig1261,18241,21240,19244,1522,0.0048,0.0048,0.0051,0.021
Contig1261,18271,21270,19259,1499,0.0049,0.0049,0.0052,0.0211
Contig1261,18301,21300,19279,1469,0.0047,0.0047,0.005,0.0226
Contig1261,18331,21330,19299,1440,0.0048,0.0047,0.005,0.0228
Contig1261,18361,21360,19319,1410,0.0049,0.0048,0.0051,0.0228
Contig1261,18391,21390,19339,1380,0.005,0.0047,0.0052,0.023
Contig1261,18421,21420,19390,1376,0.005,0.0047,0.0051,0.0231
Contig1261,18451,21450,19448,1380,0.0051,0.0048,0.0052,0.0226
Contig1261,18481,21480,19511,1378,0.005,0.0048,0.0052,0.0225
Contig1261,18511,21510,19564,1393,0.0053,0.005,0.0054,0.0222
Contig1261,18541,21540,19626,1394,0.0052,0.005,0.0054,0.0221
Contig1261,18571,21570,19680,1386,0.0053,0.0051,0.0055,0.0221
Contig1261,18601,21600,19727,1373,0.0053,0.0051,0.0055,0.0221
Contig1261,18631,21630,19793,1373,0.0053,0.0052,0.0056,0.0219
Contig1261,18661,21660,19854,1370,0.0053,0.0052,0.0056,0.0219
Contig1261,18691,21690,19915,1366,0.0053,0.0052,0.0056,0.0219
Contig1261,18721,21720,19969,1358,0.0054,0.0053,0.0056,0.0219
Contig1261,18751,21750,20020,1374,0.0053,0.0053,0.0056,0.0218
Contig1261,18781,21780,20084,1375,0.0054,0.0054,0.0057,0.0245
Contig1261,18811,21810,20139,1368,0.0049,0.005,0.0053,0.026
Contig1261,18841,21840,20164,1343,0.005,0.0051,0.0054,0.026
Contig1261,18871,21870,20216,1338,0.005,0.0045,0.0051,0.0221
Contig1261,18901,21900,20273,1345,0.005,0.0045,0.005,0.0221
Contig1261,18931,21930,20328,1357,0.0049,0.0046,0.005,0.022
Contig1261,18961,21960,20377,1373,0.0045,0.0043,0.0046,0.0241
Contig1261,18991,21990,20433,1382,0.0045,0.0042,0.0046,0.0241
Contig1261,19021,22020,20497,1381,0.0044,0.0043,0.0047,0.0238
Contig1261,19051,22050,20540,1400,0.0045,0.0048,0.005,0.0254
Contig1261,19081,22080,20590,1397,0.0045,0.0048,0.005,0.0254
Contig1261,19111,22110,20642,1385,0.0045,0.0048,0.005,0.0255
Contig1261,19141,22140,20704,1382,0.0045,0.0047,0.0049,0.0258
Contig1261,19171,22170,20738,1394,0.0045,0.0047,0.0049,0.0258
Contig1261,19201,22200,20753,1398,0.0044,0.0047,0.0049,0.0258
Contig1261,19231,22230,20763,1389,0.0045,0.0047,0.0049,0.0258
Contig1261,19261,22260,20806,1379,0.0041,0.0044,0.0046,0.0283
Contig1261,19291,22290,20865,1385,0.0041,0.0045,0.0046,0.0279
Contig1261,19321,22320,20906,1400,0.0042,0.0045,0.0047,0.0277
Contig1261,19351,22350,20958,1407,0.0038,0.0044,0.0045,0.0322
Contig1261,19381,22380,20984,1423,0.0038,0.0043,0.0044,0.0322
Contig1261,19411,22410,21013,1453,0.0039,0.0043,0.0044,0.0315
Contig1261,19441,22440,21042,1483,0.0038,0.0043,0.0044,0.0311
Contig1261,19471,22470,21070,1513,0.004,0.0044,0.0045,0.0301
Contig1261,19501,22500,21105,1534,0.0042,0.0046,0.0048,0.0295
Contig1261,19531,22530,21159,1538,0.0042,0.0046,0.0048,0.0294
Contig1261,19561,22560,21198,1556,0.0042,0.0046,0.0047,0.0294
Contig1261,19591,22590,21255,1555,0.0042,0.0045,0.0047,0.0296
Contig1261,19621,22620,21310,1553,0.0042,0.0044,0.0046,0.0296
Contig1261,19651,22650,21330,1577,0.0041,0.0043,0.0046,0.0295
Contig1261,19681,22680,21350,1601,0.004,0.0043,0.0045,0.0295
Contig1261,19711,22710,21381,1623,0.0044,0.0045,0.0048,0.0298
Contig1261,19741,22740,21433,1619,0.0043,0.0045,0.0048,0.0296
Contig1261,19771,22770,21487,1617,0.0042,0.0046,0.0048,0.0295
Contig1261,19801,22800,21535,1607,0.0043,0.0046,0.0048,0.0295
Contig1261,19831,22830,21587,1601,0.0046,0.0051,0.0052,0.0304
Contig1261,19861,22860,21639,1596,0.0046,0.0051,0.0053,0.0301
Contig1261,19891,22890,21690,1589,0.0046,0.0051,0.0053,0.0302
Contig1261,19921,22920,21742,1582,0.0046,0.0051,0.0053,0.0303
Contig1261,19951,22950,21788,1578,0.0044,0.005,0.0051,0.0308
Contig1261,19981,22980,21843,1578,0.0044,0.0048,0.0049,0.0295
Contig1261,20011,23010,21884,1573,0.0043,0.0048,0.0049,0.0293
Contig1261,20041,23040,21935,1568,0.0043,0.0048,0.0049,0.0294
Contig1261,20071,23070,21969,1553,0.0043,0.0049,0.0049,0.0294
Contig1261,20101,23100,22002,1561,0.0041,0.0048,0.0048,0.0298
Contig1261,20131,23130,22058,1559,0.0039,0.0044,0.0045,0.0287
Contig1261,20161,23160,22112,1553,0.0032,0.0042,0.004,0.0255
Contig1261,20191,23190,22149,1531,0.0031,0.0041,0.0039,0.026
Contig1261,20221,23220,22187,1502,0.0031,0.0041,0.0039,0.0264
Contig1261,20251,23250,22213,1482,0.0031,0.0042,0.0039,0.0264
Contig1261,20281,23280,22246,1457,0.0031,0.0042,0.0039,0.0268
Contig1261,20311,23310,22288,1466,0.0031,0.0042,0.0039,0.0268
Contig1261,20341,23340,22309,1496,0.0032,0.0043,0.004,0.0281
Contig1261,20371,23370,22329,1526,0.0031,0.0042,0.004,0.0281
Contig1261,20401,23400,22349,1556,0.0031,0.0041,0.0039,0.0281
Contig1261,20431,23430,22370,1586,0.003,0.0041,0.0038,0.0281
Contig1261,20461,23460,22390,1616,0.0029,0.004,0.0037,0.0281
Contig1261,20491,23490,22409,1645,0.0029,0.0039,0.0037,0.0281
Contig1261,20521,23520,22426,1671,0.0028,0.0039,0.0036,0.0281
Contig1261,20551,23550,22434,1683,0.0028,0.0038,0.0036,0.0281
Contig1261,20581,23580,22442,1695,0.0028,0.0038,0.0036,0.028
Contig1261,20611,23610,22462,1725,0.0029,0.004,0.0037,0.0282
Contig1261,20641,23640,22480,1753,0.003,0.0042,0.0038,0.0269
Contig1261,20671,23670,22492,1771,0.003,0.0042,0.0039,0.0266
Contig1261,20701,23700,22508,1794,0.003,0.0041,0.0038,0.0266
Contig1261,20731,23730,22526,1821,0.0029,0.004,0.0038,0.0266
Contig1261,20761,23760,22534,1833,0.0029,0.004,0.0037,0.0266
Contig1261,20791,23790,22534,1833,0.0029,0.004,0.0037,0.0266
Contig1261,20821,23820,22534,1833,0.0029,0.004,0.0037,0.0266
Contig1261,20851,23850,22534,1833,0.0029,0.004,0.0037,0.0266
Contig1261,20881,23880,22534,1833,0.0029,0.004,0.0037,0.0266
Contig1261,20911,23910,22534,1833,0.0029,0.004,0.0037,0.0266
Contig1261,20941,23940,22534,1833,0.0029,0.004,0.0037,0.0266
Contig1261,20971,23970,22534,1833,0.0029,0.004,0.0037,0.0266
Contig1261,21001,24000,22534,1833,0.0029,0.004,0.0037,0.0266
Contig1261,21031,24030,22534,1833,0.0029,0.004,0.0037,0.0266
Contig1261,21061,24060,22534,1833,0.0029,0.004,0.0037,0.0266
Contig1261,21091,24090,22534,1833,0.0029,0.004,0.0037,0.0266
Contig1261,21121,24120,22534,1833,0.0029,0.004,0.0037,0.0266
Contig1261,21151,24150,22534,1833,0.0029,0.004,0.0037,0.0266
Contig1261,21181,24180,22534,1833,0.0029,0.004,0.0037,0.0266
Contig1261,21211,24210,22534,1833,0.0029,0.004,0.0037,0.0266
Contig1261,21241,24240,22534,1833,0.0029,0.004,0.0037,0.0266
Contig1261,21271,24270,22534,1833,0.0029,0.004,0.0037,0.0266
Contig1261,21301,24300,22534,1833,0.0029,0.004,0.0037,0.0266
Contig1261,21331,24330,22534,1833,0.0029,0.004,0.0037,0.0266
Contig1261,21361,24360,22534,1833,0.0029,0.004,0.0037,0.0266
Contig1261,21391,24390,22534,1833,0.0029,0.004,0.0037,0.0266
Contig1261,21421,24420,22547,1811,0.0029,0.0041,0.0038,0.0266
Contig1261,21451,24450,22565,1783,0.0029,0.004,0.0037,0.0273
Contig1261,21481,24480,22584,1757,0.003,0.004,0.0038,0.0275
Contig1261,21511,24510,22627,1749,0.0027,0.0039,0.0036,0.028
Contig1261,21541,24540,22646,1720,0.0026,0.0038,0.0035,0.0289
Contig1261,21571,24570,22660,1698,0.0026,0.0039,0.0035,0.0289
Contig1261,21601,24600,22671,1681,0.0026,0.0039,0.0035,0.0289
Contig1261,21631,24630,22709,1668,0.0026,0.0039,0.0035,0.0292
Contig1261,21661,24660,22739,1651,0.0026,0.0039,0.0036,0.0292
Contig1261,21691,24690,22756,1625,0.0027,0.004,0.0036,0.0292
Contig1261,21721,24720,22780,1613,0.0027,0.004,0.0036,0.0293
Contig1261,21751,24750,22830,1608,0.0027,0.0039,0.0036,0.0295
Contig1261,21781,24780,22860,1586,0.0027,0.0037,0.0034,0.0257
Contig1261,21811,24810,22875,1564,0.0027,0.0038,0.0035,0.0258
Contig1261,21841,24840,22875,1564,0.0027,0.0038,0.0035,0.0258
Contig1261,21871,24870,22889,1543,0.0028,0.0038,0.0035,0.0258
Contig1261,21901,24900,22908,1514,0.0028,0.0039,0.0036,0.0258
Contig1261,21931,24930,22928,1484,0.0029,0.0039,0.0036,0.026
Contig1261,21961,24960,22948,1454,0.0029,0.0039,0.0036,0.0263
Contig1261,21991,24990,22969,1424,0.003,0.0039,0.0037,0.0263
Contig1261,22021,25020,23012,1411,0.003,0.0039,0.0037,0.0267
Contig1261,22051,25050,23032,1382,0.003,0.0034,0.0034,0.0249
Contig1261,22081,25080,23065,1372,0.003,0.0034,0.0034,0.0249
Contig1261,22111,25110,23102,1370,0.003,0.0034,0.0034,0.025
Contig1261,22141,25140,23121,1343,0.003,0.0035,0.0035,0.025
Contig1261,22171,25170,23137,1321,0.0031,0.0035,0.0035,0.025
Contig1261,22201,25200,23144,1312,0.0031,0.0035,0.0036,0.025
Contig1261,22231,25230,23144,1312,0.0031,0.0035,0.0036,0.025
