contig,LG,av,inv_status
Contig5100,1,36.79747135,collinear
Contig43534,1,37.0755,collinear
Contig53900,1,37.0755,collinear
Contig56798,1,37.0755,collinear
Contig64611,1,37.0755,collinear
Contig76177,1,37.0755,collinear
Contig10917,1,37.357,collinear
Contig135029,1,37.357,collinear
Contig242652,1,37.357,collinear
Contig3417,1,37.357,collinear
Contig48216,1,37.357,collinear
Contig57041,1,37.357,collinear
Contig62241,1,37.357,collinear
Contig64851,1,37.357,collinear
Contig76081,1,37.357,collinear
Contig84882,1,37.357,collinear
Contig84884,1,37.357,collinear
Contig94037,1,37.357,collinear
Contig1551,1,37.45083333,collinear
Contig38463,1,37.49775,collinear
Contig108963,1,37.6385,collinear
Contig122096,1,37.6385,collinear
Contig126906,1,37.6385,collinear
Contig174942,1,37.6385,collinear
Contig2061,1,37.6385,collinear
Contig267863,1,37.6385,collinear
Contig42055,1,37.6385,collinear
Contig43908,1,37.6385,collinear
Contig44091,1,37.6385,collinear
Contig49258,1,37.6385,collinear
Contig50647,1,37.6385,collinear
Contig51953,1,37.6385,collinear
Contig53646,1,37.6385,collinear
Contig53682,1,37.6385,collinear
Contig53906,1,37.6385,collinear
Contig57595,1,37.6385,collinear
Contig65513,1,37.6385,collinear
Contig665,1,37.6385,collinear
Contig66570,1,37.6385,collinear
Contig6659,1,37.6385,collinear
Contig72109,1,37.6385,collinear
Contig7693,1,37.6385,collinear
Contig8710,1,37.6385,collinear
Contig99939,1,37.6385,collinear
Contig2091,1,38.8725,collinear
Contig39440,1,38.8725,collinear
Contig43626,1,38.8725,collinear
Contig61688,1,38.8725,collinear
Contig51726,1,39.432,collinear
Contig79177,1,39.68866667,collinear
Contig150840,1,39.74,collinear
Contig42647,1,39.74,collinear
Contig44980,1,39.74,collinear
Contig48342,1,39.74,collinear
Contig52079,1,39.74,collinear
Contig63255,1,39.74,collinear
Contig55049,1,40.0485,collinear
Contig203599,1,40.70685018,collinear
Contig51818,1,40.70685018,collinear
Contig5905,1,40.70685018,collinear
Contig104808,1,41.2815,collinear
Contig110302,1,41.2815,collinear
Contig111731,1,41.2815,collinear
Contig1346,1,41.2815,collinear
Contig137751,1,41.2815,collinear
Contig138767,1,41.2815,collinear
Contig153777,1,41.2815,collinear
Contig1796,1,41.2815,collinear
Contig179714,1,41.2815,collinear
Contig1915,1,41.2815,collinear
Contig2373,1,41.2815,collinear
Contig2579,1,41.2815,collinear
Contig283860,1,41.2815,collinear
Contig293256,1,41.2815,collinear
Contig357217,1,41.2815,collinear
Contig38337,1,41.2815,collinear
Contig38577,1,41.2815,collinear
Contig39484,1,41.2815,collinear
Contig44942,1,41.2815,collinear
Contig46819,1,41.2815,collinear
Contig47641,1,41.2815,collinear
Contig47667,1,41.2815,collinear
Contig48343,1,41.2815,collinear
Contig49480,1,41.2815,collinear
Contig50440,1,41.2815,collinear
Contig52810,1,41.2815,collinear
Contig53654,1,41.2815,collinear
Contig5540,1,41.2815,collinear
Contig57322,1,41.2815,collinear
Contig66599,1,41.2815,collinear
Contig70978,1,41.2815,collinear
Contig71281,1,41.2815,collinear
Contig73640,1,41.2815,collinear
Contig75735,1,41.2815,collinear
Contig78072,1,41.2815,collinear
Contig9101,1,41.2815,collinear
Contig42206,1,41.561,collinear
Contig48053,1,41.561,collinear
Contig53056,1,41.561,collinear
Contig59728,1,41.561,collinear
Contig94217,1,41.561,collinear
Contig304167,1,41.8405,collinear
Contig375901,1,41.8405,collinear
Contig51115,1,41.8405,collinear
Contig84194,1,41.8405,collinear
Contig2307,1,41.93383333,collinear
Contig176490,1,42.1205,collinear
Contig264,1,42.1205,collinear
Contig45520,1,42.1205,collinear
Contig49719,1,42.1205,collinear
Contig54851,1,42.1205,collinear
Contig60647,1,42.1205,collinear
Contig83023,1,42.1205,collinear
Contig969,1,42.1205,collinear
Contig104989,1,42.9605,collinear
Contig106350,1,42.9605,collinear
Contig11154,1,42.9605,collinear
Contig111604,1,42.9605,collinear
Contig117662,1,42.9605,collinear
Contig119016,1,42.9605,collinear
Contig121364,1,42.9605,collinear
Contig12529,1,42.9605,collinear
Contig130234,1,42.9605,collinear
Contig136103,1,42.9605,collinear
Contig148815,1,42.9605,collinear
Contig149093,1,42.9605,collinear
Contig15398,1,42.9605,collinear
Contig15502,1,42.9605,collinear
Contig16156,1,42.9605,collinear
Contig173822,1,42.9605,collinear
Contig176139,1,42.9605,collinear
Contig2060,1,42.9605,collinear
Contig279,1,42.9605,collinear
Contig296104,1,42.9605,collinear
Contig3517,1,42.9605,collinear
Contig38126,1,42.9605,collinear
Contig39214,1,42.9605,collinear
Contig39363,1,42.9605,collinear
Contig39914,1,42.9605,collinear
Contig4029,1,42.9605,collinear
Contig42298,1,42.9605,collinear
Contig43319,1,42.9605,collinear
Contig43397,1,42.9605,collinear
Contig4360,1,42.9605,collinear
Contig43777,1,42.9605,collinear
Contig44340,1,42.9605,collinear
Contig44842,1,42.9605,collinear
Contig47609,1,42.9605,collinear
Contig47620,1,42.9605,collinear
Contig47634,1,42.9605,collinear
Contig48664,1,42.9605,collinear
Contig50569,1,42.9605,collinear
Contig51065,1,42.9605,collinear
Contig51639,1,42.9605,collinear
Contig52602,1,42.9605,collinear
Contig54458,1,42.9605,collinear
Contig59180,1,42.9605,collinear
Contig6157,1,42.9605,collinear
Contig61904,1,42.9605,collinear
Contig6203,1,42.9605,collinear
Contig64878,1,42.9605,collinear
Contig64993,1,42.9605,collinear
Contig65036,1,42.9605,collinear
Contig6597,1,42.9605,collinear
Contig6608,1,42.9605,collinear
Contig66496,1,42.9605,collinear
Contig68835,1,42.9605,collinear
Contig76114,1,42.9605,collinear
Contig84285,1,42.9605,collinear
Contig86001,1,42.9605,collinear
Contig87314,1,42.9605,collinear
Contig87393,1,42.9605,collinear
Contig92842,1,42.9605,collinear
Contig93215,1,42.9605,collinear
Contig93932,1,42.9605,collinear
Contig95674,1,42.9605,collinear
Contig98432,1,42.9605,collinear
Contig99019,1,42.9605,collinear
Contig4407,1,45.90753041,collinear
Contig1719,1,45.977,collinear
Contig38167,1,45.977,collinear
Contig41100,1,45.977,collinear
Contig46829,1,45.977,collinear
Contig52882,1,45.977,collinear
Contig5310,1,45.977,collinear
Contig56204,1,45.977,collinear
Contig5847,1,45.977,collinear
Contig61840,1,45.977,collinear
Contig70854,1,45.977,collinear
Contig74170,1,45.977,collinear
Contig77245,1,45.977,collinear
Contig84531,1,45.977,collinear
Contig10948,1,46.538,collinear
Contig113110,1,46.538,collinear
Contig11551,1,46.538,collinear
Contig121135,1,46.538,collinear
Contig13772,1,46.538,collinear
Contig152149,1,46.538,collinear
Contig209550,1,46.538,collinear
Contig21911,1,46.538,collinear
Contig227093,1,46.538,collinear
Contig38708,1,46.538,collinear
Contig38935,1,46.538,collinear
Contig40698,1,46.538,collinear
Contig41739,1,46.538,collinear
Contig4664,1,46.538,collinear
Contig47545,1,46.538,collinear
Contig48086,1,46.538,collinear
Contig49197,1,46.538,collinear
Contig51464,1,46.538,collinear
Contig52961,1,46.538,collinear
Contig59014,1,46.538,collinear
Contig61839,1,46.538,collinear
Contig64283,1,46.538,collinear
Contig68151,1,46.538,collinear
Contig69158,1,46.538,collinear
Contig8659,1,46.538,collinear
Contig95113,1,46.538,collinear
Contig98878,1,46.538,collinear
Contig154897,1,46.8185,collinear
Contig16958,1,46.8185,collinear
Contig2965,1,46.8185,collinear
Contig31091,1,46.8185,collinear
Contig325058,1,46.8185,collinear
Contig39181,1,46.8185,collinear
Contig46398,1,46.8185,collinear
Contig47986,1,46.8185,collinear
Contig4883,1,46.8185,collinear
Contig48891,1,46.8185,collinear
Contig52315,1,46.8185,collinear
Contig57677,1,46.8185,collinear
Contig59120,1,46.8185,collinear
Contig63711,1,46.8185,collinear
Contig66491,1,46.8185,collinear
Contig68856,1,46.8185,collinear
Contig69157,1,46.8185,collinear
Contig298419,1,47.6595,collinear
Contig44135,1,47.6595,collinear
Contig53102,1,47.6595,collinear
Contig60600,1,47.6595,collinear
Contig62028,1,47.6595,collinear
Contig1048,1,48.625,collinear
Contig119150,1,48.625,collinear
Contig135848,1,48.625,collinear
Contig17524,1,48.625,collinear
Contig230908,1,48.625,collinear
Contig2743,1,48.625,collinear
Contig40723,1,48.625,collinear
Contig43322,1,48.625,collinear
Contig64841,1,48.625,collinear
Contig66730,1,48.625,collinear
Contig7659,1,48.625,collinear
Contig90188,1,48.625,collinear
Contig9241,1,48.625,collinear
Contig98439,1,48.625,collinear
Contig200,1,48.9465,collinear
Contig43,1,48.9465,collinear
Contig50096,1,48.9465,collinear
Contig59259,1,48.9465,collinear
Contig63522,1,48.9465,collinear
Contig70320,1,48.9465,collinear
Contig75509,1,48.9465,collinear
Contig43330,1,49.246,collinear
Contig45020,1,49.246,collinear
Contig57920,1,49.246,collinear
Contig10510,1,49.471,collinear
Contig103117,1,49.546,collinear
Contig107457,1,49.546,collinear
Contig44169,1,49.546,collinear
Contig53535,1,49.546,collinear
Contig59029,1,49.546,collinear
Contig8168,1,49.546,collinear
Contig96869,1,49.546,collinear
Contig101078,1,50.726,collinear
Contig134895,1,50.726,collinear
Contig20678,1,50.726,collinear
Contig2697,1,50.726,collinear
Contig328594,1,50.726,collinear
Contig372362,1,50.726,collinear
Contig38867,1,50.726,collinear
Contig39404,1,50.726,collinear
Contig39971,1,50.726,collinear
Contig40025,1,50.726,collinear
Contig41503,1,50.726,collinear
Contig41504,1,50.726,collinear
Contig4592,1,50.726,collinear
Contig46046,1,50.726,collinear
Contig46651,1,50.726,collinear
Contig51781,1,50.726,collinear
Contig62269,1,50.726,collinear
Contig64563,1,50.726,collinear
Contig65715,1,50.726,collinear
Contig71860,1,50.726,collinear
Contig71918,1,50.726,collinear
Contig74724,1,50.726,collinear
Contig77684,1,50.726,collinear
Contig82154,1,50.726,collinear
Contig9580,1,50.726,collinear
Contig93040,1,51.007,collinear
Contig10250,1,51.1485,collinear
Contig124916,1,51.1485,collinear
Contig151298,1,51.1485,collinear
Contig40748,1,51.1485,collinear
Contig41733,1,51.1485,collinear
Contig42952,1,51.1485,collinear
Contig50732,1,51.1485,collinear
Contig9216,1,51.1485,collinear
Contig50875,1,51.288,collinear
Contig62857,1,51.288,collinear
Contig7481,1,51.288,collinear
Contig74838,1,51.288,collinear
Contig1518,1,51.951,collinear
Contig204259,1,51.951,collinear
Contig382,1,51.951,collinear
Contig383492,1,51.951,collinear
Contig49816,1,51.951,collinear
Contig63505,1,51.951,collinear
Contig66326,1,51.951,collinear
Contig67214,1,51.951,collinear
Contig51002,1,52.681,collinear
Contig111355,1,52.947,collinear
Contig114544,1,52.947,collinear
Contig1202,1,52.947,collinear
Contig1629,1,52.947,collinear
Contig21779,1,52.947,collinear
Contig52304,1,52.947,collinear
Contig62813,1,52.947,collinear
Contig69182,1,52.947,collinear
Contig93889,1,52.947,collinear
Contig52687,1,53.2275,collinear
Contig76713,1,53.2275,collinear
Contig81538,1,53.2275,collinear
Contig60303,1,53.69,collinear
Contig80347,1,53.69,collinear
Contig40930,1,54.1525,collinear
Contig83031,1,54.1525,collinear
Contig114644,1,54.2015,collinear
Contig57373,1,54.2505,collinear
Contig67213,1,54.2505,collinear
Contig687,1,54.2505,collinear
Contig66940,1,54.25375,collinear
Contig19751,1,55.329,collinear
Contig2680,1,55.329,collinear
Contig44108,1,55.329,collinear
Contig49334,1,55.329,collinear
Contig50659,1,55.329,collinear
Contig42248,1,55.516,collinear
Contig42249,1,55.6095,collinear
Contig43359,1,55.6095,collinear
Contig47342,1,55.6095,collinear
Contig58748,1,55.6095,collinear
Contig66170,1,55.6095,collinear
Contig362618,1,55.91481734,collinear
Contig43719,1,55.91481734,collinear
Contig44596,1,55.91481734,collinear
Contig61000,1,55.91481734,collinear
Contig65420,1,55.91481734,collinear
Contig65477,1,55.91481734,collinear
Contig92682,1,55.91481734,collinear
Contig116781,1,56.1725,collinear
Contig166372,1,56.1725,collinear
Contig178440,1,56.1725,collinear
Contig188876,1,56.1725,collinear
Contig39504,1,56.1725,collinear
Contig44060,1,56.1725,collinear
Contig44901,1,56.1725,collinear
Contig59260,1,56.1725,collinear
Contig7368,1,56.1725,collinear
Contig134391,1,56.454,collinear
Contig134440,1,56.454,collinear
Contig168282,1,56.454,collinear
Contig173032,1,56.454,collinear
Contig2243,1,56.454,collinear
Contig236891,1,56.454,collinear
Contig241987,1,56.454,collinear
Contig28043,1,56.454,collinear
Contig371,1,56.454,collinear
Contig3811,1,56.454,collinear
Contig38464,1,56.454,collinear
Contig38860,1,56.454,collinear
Contig41888,1,56.454,collinear
Contig4197,1,56.454,collinear
Contig49091,1,56.454,collinear
Contig51238,1,56.454,collinear
Contig51713,1,56.454,collinear
Contig52443,1,56.454,collinear
Contig53655,1,56.454,collinear
Contig57134,1,56.454,collinear
Contig58736,1,56.454,collinear
Contig59998,1,56.454,collinear
Contig63378,1,56.454,collinear
Contig67386,1,56.454,collinear
Contig71715,1,56.454,collinear
Contig79115,1,56.454,collinear
Contig83804,1,56.454,collinear
Contig52006,1,56.48225,collinear
Contig49680,1,57.49425,collinear
Contig137012,1,58.1965,collinear
Contig1414,1,58.1965,collinear
Contig174849,1,58.1965,collinear
Contig246207,1,58.1965,collinear
Contig3639,1,58.1965,collinear
Contig40445,1,58.1965,collinear
Contig42158,1,58.1965,collinear
Contig42845,1,58.1965,collinear
Contig43574,1,58.1965,collinear
Contig43747,1,58.1965,collinear
Contig44726,1,58.1965,collinear
Contig45049,1,58.1965,collinear
Contig50571,1,58.1965,collinear
Contig50579,1,58.1965,collinear
Contig52851,1,58.1965,collinear
Contig54585,1,58.1965,collinear
Contig55040,1,58.1965,collinear
Contig56719,1,58.1965,collinear
Contig607,1,58.1965,collinear
Contig63767,1,58.1965,collinear
Contig65192,1,58.1965,collinear
Contig99633,1,58.1965,collinear
Contig41224,1,58.534,collinear
Contig4230,1,58.534,collinear
Contig50293,1,58.534,collinear
Contig63763,1,58.534,collinear
Contig64473,1,58.534,collinear
Contig115397,1,58.79893161,collinear
Contig41740,1,58.79893161,collinear
Contig74370,1,58.79893161,collinear
Contig11711,1,61.236,collinear
Contig124878,1,61.236,collinear
Contig133088,1,61.236,collinear
Contig144035,1,61.236,collinear
Contig168596,1,61.236,collinear
Contig44334,1,61.236,collinear
Contig60951,1,61.236,collinear
Contig1634,1,61.799,collinear
Contig139500,1,62.0805,collinear
Contig193365,1,62.0805,collinear
Contig45752,1,62.0805,collinear
Contig49204,1,62.0805,collinear
Contig69566,1,62.0805,collinear
Contig72617,1,62.0805,collinear
Contig49681,1,65.429,collinear
Contig191738,1,65.7415,collinear
Contig223614,1,65.7415,collinear
Contig253044,1,65.7415,collinear
Contig354023,1,65.7415,collinear
Contig40205,1,65.7415,collinear
Contig42527,1,65.7415,collinear
Contig42930,1,65.7415,collinear
Contig4982,1,65.7415,collinear
Contig52718,1,65.7415,collinear
Contig59451,1,65.7415,collinear
Contig60693,1,65.7415,collinear
Contig654,1,65.7415,collinear
Contig68507,1,65.7415,collinear
Contig81562,1,65.7415,collinear
Contig91761,1,65.7415,collinear
Contig64412,1,66.163,collinear
Contig102790,1,66.5845,collinear
Contig102791,1,66.5845,collinear
Contig155760,1,66.5845,collinear
Contig20085,1,66.5845,collinear
Contig350090,1,66.5845,collinear
Contig3979,1,66.5845,collinear
Contig39809,1,66.5845,collinear
Contig43096,1,66.5845,collinear
Contig43167,1,66.5845,collinear
Contig50181,1,66.5845,collinear
Contig52473,1,66.5845,collinear
Contig54773,1,66.5845,collinear
Contig61415,1,66.5845,collinear
Contig62229,1,66.5845,collinear
Contig66550,1,66.5845,collinear
Contig82662,1,66.5845,collinear
Contig94320,1,66.5845,collinear
Contig9657,1,66.5845,collinear
Contig144227,1,66.866,collinear
Contig241943,1,66.866,collinear
Contig54413,1,66.866,collinear
Contig96751,1,66.866,collinear
Contig39234,1,67.429,collinear
Contig47017,1,67.7185,collinear
Contig53846,1,67.7185,collinear
Contig76394,1,67.962,collinear
Contig146029,1,68.0085,collinear
Contig65101,1,68.0085,collinear
Contig67770,1,68.0085,collinear
Contig6304,1,68.1535,collinear
Contig44172,1,68.26225,collinear
Contig144122,1,68.2985,collinear
Contig40547,1,68.2985,collinear
Contig43594,1,68.2985,collinear
Contig43624,1,68.2985,collinear
Contig47455,1,68.2985,collinear
Contig5880,1,68.2985,collinear
Contig60615,1,68.2985,collinear
Contig70764,1,68.2985,collinear
Contig75391,1,68.2985,collinear
Contig77299,1,68.2985,collinear
Contig296,1,69.4585,collinear
Contig40253,1,69.4585,collinear
Contig44526,1,69.4585,collinear
Contig69438,1,69.4585,collinear
Contig95956,1,69.4585,collinear
Contig102554,1,70.6185,collinear
Contig104513,1,70.6185,collinear
Contig110093,1,70.6185,collinear
Contig11179,1,70.6185,collinear
Contig142257,1,70.6185,collinear
Contig186785,1,70.6185,collinear
Contig226027,1,70.6185,collinear
Contig39235,1,70.6185,collinear
Contig39236,1,70.6185,collinear
Contig45036,1,70.6185,collinear
Contig45728,1,70.6185,collinear
Contig50152,1,70.6185,collinear
Contig58374,1,70.6185,collinear
Contig61739,1,70.6185,collinear
Contig7154,1,70.6185,collinear
Contig888,1,70.6185,collinear
Contig193286,1,70.9435,collinear
Contig39398,1,70.9435,collinear
Contig43254,1,70.9435,collinear
Contig43425,1,70.9435,collinear
Contig50564,1,70.9435,collinear
Contig57146,1,70.9435,collinear
Contig62270,1,70.9435,collinear
Contig64790,1,70.9435,collinear
Contig48244,1,73.2325,collinear
Contig57945,1,73.5135,collinear
Contig114607,1,73.803,collinear
Contig1241,1,73.803,collinear
Contig164538,1,73.803,collinear
Contig490,1,73.803,collinear
Contig50009,1,73.803,collinear
Contig60106,1,73.803,collinear
Contig66339,1,73.803,collinear
Contig53051,1,73.93130649,collinear
Contig134074,1,74.0845,collinear
Contig41585,1,74.0845,collinear
Contig83173,1,74.0845,collinear
Contig51626,1,74.7605,buffer
Contig57911,1,74.7605,buffer
Contig90354,1,74.7605,buffer
Contig108528,1,75.534,buffer
Contig10858,1,75.534,buffer
Contig115755,1,75.534,buffer
Contig117433,1,75.534,buffer
Contig12556,1,75.534,buffer
Contig126212,1,75.534,buffer
Contig12737,1,75.534,buffer
Contig132,1,75.534,buffer
Contig1355,1,75.534,buffer
Contig137852,1,75.534,buffer
Contig13931,1,75.534,buffer
Contig141965,1,75.534,buffer
Contig274253,1,75.534,buffer
Contig38934,1,75.534,buffer
Contig40064,1,75.534,buffer
Contig45768,1,75.534,buffer
Contig48033,1,75.534,buffer
Contig50496,1,75.534,buffer
Contig52280,1,75.534,buffer
Contig52763,1,75.534,buffer
Contig54667,1,75.534,buffer
Contig55087,1,75.534,buffer
Contig56410,1,75.534,buffer
Contig57171,1,75.534,buffer
Contig57778,1,75.534,buffer
Contig59634,1,75.534,buffer
Contig60475,1,75.534,buffer
Contig61213,1,75.534,buffer
Contig61294,1,75.534,buffer
Contig61948,1,75.534,buffer
Contig64761,1,75.534,buffer
Contig65363,1,75.534,buffer
Contig68186,1,75.534,buffer
Contig70987,1,75.534,buffer
Contig74197,1,75.534,buffer
Contig76454,1,75.534,buffer
Contig783,1,75.534,buffer
Contig78865,1,75.534,buffer
Contig84304,1,75.534,buffer
Contig84343,1,75.534,buffer
Contig8566,1,75.534,buffer
Contig882,1,75.534,buffer
Contig45554,1,76.403,LGC1.2
Contig51981,1,76.403,LGC1.2
Contig52322,1,76.403,LGC1.2
Contig63021,1,76.403,LGC1.2
Contig67923,1,76.403,LGC1.2
Contig74043,1,76.403,LGC1.2
Contig178256,1,76.684,LGC1.2
Contig183850,1,76.684,LGC1.2
Contig247073,1,76.684,LGC1.2
Contig3507,1,76.684,LGC1.2
Contig39207,1,76.684,LGC1.2
Contig39844,1,76.684,LGC1.2
Contig51043,1,76.684,LGC1.2
Contig56829,1,76.684,LGC1.2
Contig60819,1,76.684,LGC1.2
Contig61855,1,76.684,LGC1.2
Contig65437,1,76.684,LGC1.2
Contig66973,1,76.684,LGC1.2
Contig72951,1,76.684,LGC1.2
Contig166796,1,77.23352225,LGC1.2
Contig61283,1,77.23352225,LGC1.2
Contig146281,1,79.728,LGC1.2
Contig235886,1,79.728,LGC1.2
Contig4116,1,79.728,LGC1.2
Contig45168,1,79.728,LGC1.2
Contig53810,1,79.728,LGC1.2
Contig5795,1,79.728,LGC1.2
Contig59618,1,79.728,LGC1.2
Contig71159,1,79.728,LGC1.2
Contig81211,1,79.728,LGC1.2
Contig81212,1,79.728,LGC1.2
Contig91456,1,79.728,LGC1.2
Contig94027,1,79.728,LGC1.2
Contig97849,1,79.728,LGC1.2
Contig100148,1,80.9515,buffer
Contig101962,1,80.9515,buffer
Contig103938,1,80.9515,buffer
Contig104791,1,80.9515,buffer
Contig112124,1,80.9515,buffer
Contig116673,1,80.9515,buffer
Contig127999,1,80.9515,buffer
Contig129196,1,80.9515,buffer
Contig132190,1,80.9515,buffer
Contig14630,1,80.9515,buffer
Contig153234,1,80.9515,buffer
Contig169608,1,80.9515,buffer
Contig1772,1,80.9515,buffer
Contig178543,1,80.9515,buffer
Contig179201,1,80.9515,buffer
Contig192791,1,80.9515,buffer
Contig195958,1,80.9515,buffer
Contig200385,1,80.9515,buffer
